",""GeneID"",""Length"""
16622,100126334,74
16623,285370,2869
16624,6538,1991
16625,6529,4494
16626,3269,4818
16627,10533,5051
16628,9686,4610
16629,100133039,3064
16630,132001,1253
16631,6854,5674
16632,7079,1429
16633,5468,2263
16634,80746,3604
16635,23609,2767
16636,5894,3275
16637,55287,1710
16638,23066,4592
16639,6161,1859
16640,619563,139
16641,9922,7286
16642,100128644,608
16643,23225,7191
16644,79885,3015
16645,2199,4665
16646,100293612,1088
16647,285375,994
16648,7476,1714
16649,100132526,3377
16650,348825,2263
16651,131474,1604
16652,79188,3342
16653,7508,3721
16654,27258,695
16655,6533,6880
16656,80852,7976
16657,51244,2960
16658,84077,3328
16659,152273,5897
16660,100505673,1181
16661,100505641,3933
16662,7182,8330
16663,64432,4566
16664,64145,6678
16665,100507273,1608
16666,344875,2249
16667,23473,4368
16668,100505696,6097
16669,9467,3033
16670,131965,2499
16671,85403,4488
16672,8292,3366
16673,100128342,1699
16674,100422868,70
16675,26061,2030
16676,686,2065
16677,100505737,660
16678,23243,6621
16679,100422990,74
16680,693148,79
16681,117248,4641
16682,285381,4065
16683,92106,3968
16684,23180,3002
16685,1618,3401
16686,23228,4367
16687,9779,8476
16688,100505786,450
16689,100505801,997
16690,6304,5619
16691,131096,5063
16692,151651,2857
16693,5868,2535
16694,151649,1608
16695,8850,4824
16696,100422901,77
16697,151648,2577
16698,391518,983
16699,79750,1812
16700,100505836,1097
16701,100505877,532
16702,7325,1760
16703,7324,1466
16704,28512,1995
16705,6138,1993
16706,100505901,737
16707,9975,5391
16708,152024,2241
16709,7068,7685
16710,100505947,561
16711,5915,3132
16712,7155,5189
16713,55768,2860
16714,54995,1527
16715,285326,930
16716,116135,1693
16717,152110,2639
16718,9497,7757
16719,8320,2754
16720,152100,626
16721,64343,3665
16722,152098,1660
16723,27303,8365
16724,7048,4704
16725,339896,3655
16726,201595,2481
16727,114884,4213
16728,344787,3098
16729,23171,4062
16730,152189,1170
16731,112616,1351
16732,54918,3366
16733,51143,2504
16734,25904,2741
16735,389102,1018
16736,131405,3138
16737,1233,1657
16738,2720,2692
16739,643853,3971
16740,10491,6651
16741,26032,5005
16742,25827,3000
16743,7342,4175
16744,23122,7261
16745,10015,6839
16746,100130503,2829
16747,10777,5420
16748,406916,84
16749,6769,2963
16750,85443,5344
16751,9881,10484
16752,9852,7439
16753,4292,2776
16754,9209,3814
16755,2803,7952
16756,339883,2426
16757,3680,3962
16758,10217,4455
16759,407015,77
16760,50853,2787
16761,5333,3200
16762,9940,5614
16763,30,1987
16764,4615,2874
16765,9943,4523
16766,9390,2560
16767,9389,1977
16768,9942,3683
16769,100128640,2517
16770,93,11373
16771,9941,3146
16772,6331,8597
16773,6336,5874
16774,11280,6500
16775,57599,3692
16776,64689,3057
16777,199223,4258
16778,64651,3188
16779,165904,6451
16780,729454,600
16781,1524,3657
16782,1237,1487
16783,54977,2124
16784,3921,1147
16785,574040,149
16786,6044,154
16787,4336,5086
16788,25924,4870
16789,440952,2114
16790,10289,1012
16791,956,2793
16792,285266,864
16793,9045,946
16794,285267,4184
16795,253639,2264
16796,285268,8234
16797,1499,3720
16798,54986,4359
16799,100287063,1302
16800,22906,8057
16801,885,1614
16802,131375,872
16803,7433,2790
16804,9117,2056
16805,51188,815
16806,4820,7302
16807,92999,5507
16808,131377,2419
16809,57467,1999
16810,152206,2830
16811,25994,3055
16812,1238,2960
16813,1582,3950
16814,389114,5885
16815,100506275,2144
16816,100506243,674
16817,729085,3433
16818,84892,2538
16819,54861,5216
16820,55129,2734
16821,51099,5353
16822,406929,99
16823,375337,5334
16824,285343,5471
16825,100506301,729
16826,100506319,561
16827,353274,10249
16828,285346,1972
16829,55888,3976
16830,285349,2205
16831,10168,6328
16832,7584,2649
16833,91392,3273
16834,115560,3063
16835,57456,5141
16836,56992,4837
16837,693149,94
16838,131616,973
16839,7047,2999
16840,51304,12686
16841,23016,1520
16842,7123,852
16843,64866,6241
16844,25907,1859
16845,23395,4203
16846,8994,6284
16847,644714,2300
16848,22908,3707
16849,54716,5432
16850,54585,3398
16851,10803,2653
16852,79443,8505
16853,10663,1953
16854,2829,1373
16855,1230,2676
16856,1232,1865
16857,729230,3581
16858,1234,3661
16859,9034,1866
16860,4057,2361
16861,83597,817
16862,79442,5108
16863,100506485,627
16864,6997,2193
16865,100506505,1086
16866,259173,5612
16867,259236,1861
16868,29122,1347
16869,100287362,982
16870,377047,946
16871,100288960,1233
16872,729756,1088
16873,339906,882
16874,4634,929
16875,5745,2146
16876,151903,876
16877,23218,8827
16878,100129354,1012
16879,29072,8433
16880,285352,2540
16881,64147,3603
16882,23276,4726
16883,25930,5263
16884,22937,4255
16885,54859,1349
16886,10675,2158
16887,6599,5757
16888,100506614,303
16889,22907,4116
16890,100302232,75
16891,4134,8714
16892,993,3706
16893,820,714
16894,51385,3365
16895,10201,1182
16896,646424,440
16897,100313840,100
16898,285231,1674
16899,5364,7354
16900,79714,1506
16901,51372,463
16902,84126,2509
16903,11277,1816
16904,51246,2166
16905,5210,3490
16906,90226,1485
16907,1294,9169
16908,100313843,76
16909,7384,1617
16910,440955,480
16911,65010,2890
16912,1951,11962
16913,51517,2963
16914,51447,3658
16915,5576,2381
16916,100506637,3467
16917,788,1868
16918,646450,1598
16919,10425,4065
16920,100506651,3349
16921,54681,2283
16922,11180,4259
16923,55152,2427
16924,494337,87
16925,25915,1693
16926,406966,92
16927,3615,1695
16928,54870,3315
16929,5859,2430
16930,10869,4401
16931,3913,5808
16932,22973,1543
16933,64925,1812
16934,200942,1985
16935,646498,702
16936,339834,3068
16937,474171,1232
16938,375341,3590
16939,100422952,67
16940,7375,4120
16941,100289130,1203
16942,2876,1183
16943,387,1922
16944,6988,2147
16945,275,2202
16946,84276,3227
16947,1605,6508
16948,8927,15959
16949,327,2758
16950,4485,2331
16951,63891,4255
16952,386724,2972
16953,29925,1642
16954,9807,4468
16955,100506738,624
16956,389118,2476
16957,389119,1040
16958,7318,3313
16959,10293,2024
16960,79012,3028
16961,4486,4772
16962,84315,2230
16963,10180,3739
16964,100506758,916
16965,10181,3100
16966,100129060,3204
16967,6405,3516
16968,693151,94
16969,2779,3599
16970,10991,2453
16971,2771,2382
16972,7869,2927
16973,132228,1434
16974,7866,2109
16975,8372,1942
16976,24142,1195
16977,3373,2922
16978,8692,2413
16979,11334,1682
16980,11186,2344
16981,51364,1773
16982,10641,1664
16983,11068,1204
16984,11070,2095
16985,9254,5365
16986,100506825,571
16987,100506802,422
16988,51161,2827
16989,51409,5862
16990,1154,2268
16991,7867,2500
16992,1795,8755
16993,7873,939
16994,29890,6609
16995,9730,5842
16996,23132,4727
16997,51368,1418
16998,2912,3359
16999,440956,433
17000,100506840,954
17001,401067,865
17002,389123,587
17003,389124,512
17004,132141,730
17005,9136,1543
17006,10039,2360
17007,118442,2191
17008,57060,2255
17009,84836,2437
17010,25864,1108
17011,95,1415
17012,6159,695
17013,1849,3235
17014,100128378,3019
17015,25886,2267
17016,211,2435
17017,54106,3868
17018,11344,1625
17019,132160,2047
17020,80335,4292
17021,406890,84
17022,132158,3800
17023,406925,90
17024,25981,13110
17025,8314,3585
17026,51533,2276
17027,56920,4700
17028,7134,696
17029,11188,5239
17030,23166,7926
17031,64943,2360
17032,440957,449
17033,55193,7730
17034,100506856,571
17035,26354,2142
17036,692089,76
17037,100113381,93
17038,692109,77
17039,55830,2427
17040,28972,1085
17041,6787,3726
17042,3697,3243
17043,3699,3037
17044,3700,3283
17045,389125,708
17046,375346,1578
17047,51460,5051
17048,401068,2553
17049,91869,5100
17050,5580,2835
17051,7086,3005
17052,55802,6020
17053,776,7872
17054,55349,3642
17055,55540,2040
17056,93973,3629
17057,58515,818
17058,55799,3675
17059,790952,3138
17060,57408,1298
17061,7474,5838
17062,26059,6138
17063,711,2264
17064,285331,3152
17065,23272,8770
17066,50650,4622
17067,353324,2413
17068,54756,8720
17069,8820,1173
17070,26060,6061
17071,142686,3207
17072,201625,10077
17073,201626,3993
17074,378,1740
17075,201627,4658
17076,100287789,591
17077,7871,4420
17078,100506893,687
17079,2317,9560
17080,100506906,3691
17081,1776,1463
17082,57406,2393
17083,11102,3500
17084,54899,2027
17085,5162,1610
17086,200845,1907
17087,8309,2309
17088,11170,3465
17089,100506924,1088
17090,131177,1308
17091,200844,2551
17092,2272,1090
17093,100506946,495
17094,5793,6648
17095,84099,1174
17096,100506994,3622
17097,57415,768
17098,55079,2086
17099,8618,5551
17100,285401,1836
17101,132204,2987
17102,132203,1586
17103,100130345,1503
17104,132200,1289
17105,80145,1008
17106,6314,7526
17107,100507062,2929
17108,9861,1308
17109,100287879,2129
17110,166336,8322
17111,56999,7313
17112,100507082,3728
17113,100507098,5594
17114,9223,9169
17115,100507149,1806
17116,151877,2568
17117,115286,2402
17118,26018,4762
17119,84541,4684
17120,100422941,64
17121,8801,2663
17122,407738,1915
17123,151647,2242
17124,285203,4138
17125,7110,6879
17126,100422859,78
17127,9039,2119
17128,10550,2128
17129,56203,4099
17130,23150,5261
17131,4286,6095
17132,100128160,516
17133,27086,6409
17134,100302112,120
17135,100506815,3520
17136,317649,6566
17137,2850,1128
17138,60675,1613
17139,285286,2287
17140,201617,2700
17141,23429,4449
17142,100506865,604
17143,55164,2848
17144,727936,1547
17145,151987,1462
17146,55096,1679
17147,23024,4161
17148,5067,4997
17149,692099,2506
17150,100302212,96
17151,100288801,2069
17152,100506764,1290
17153,100506902,728
17154,100131827,3068
17155,100422955,84
17156,6092,9078
17157,6091,7901
17158,2632,3099
17159,440970,7309
17160,253559,9647
17161,389136,10396
17162,25978,2628
17163,5449,1340
17164,3355,3178
17165,8545,4539
17166,55279,4957
17167,285237,2630
17168,100506944,646
17169,2042,6674
17170,5627,3580
17171,200894,3992
17172,415117,1158
17173,200895,3752
17174,63899,1435
17175,255025,1041
17176,285220,4218
17177,84100,1453
17178,100506362,1967
17179,131544,11063
17180,84864,5342
17181,200959,1404
17182,81050,930
17183,26341,942
17184,403273,933
17185,403274,942
17186,79295,978
17187,79310,945
17188,403278,966
17189,403277,966
17190,26339,952
17191,402135,951
17192,56650,2542
17193,2838,1083
17194,1371,2709
17195,10402,2095
17196,131566,6093
17197,100506377,962
17198,1295,2658
17199,84319,1299
17200,11259,4460
17201,100130401,2158
17202,644444,519
17203,55773,3802
17204,56954,1271
17205,9868,4360
17206,348801,2217
17207,55076,1564
17208,84873,3140
17209,10342,2088
17210,25890,4473
17211,50939,4454
17212,57337,4934
17213,100287852,396
17214,131909,5009
17215,54931,1612
17216,57092,2239
17217,27107,5119
17218,100009676,2788
17219,6152,562
17220,285359,983
17221,79598,4411
17222,91775,9053
17223,64332,4197
17224,152225,2051
17225,131368,3619
17226,214,4741
17227,868,3976
17228,100302640,603
17229,100506487,773
17230,344595,4014
17231,84692,1294
17232,56987,8899
17233,151658,1760
17234,285205,1208
17235,961,5346
17236,55081,3203
17237,11148,2660
17238,22989,7074
17239,57650,4267
17240,9666,5542
17241,84666,573
17242,50852,1695
17243,9626,925
17244,27136,3768
17245,100506506,562
17246,401081,1938
17247,677779,2524
17248,151871,1383
17249,55211,2817
17250,644950,426
17251,401082,1493
17252,151760,907
17253,100506555,727
17254,25945,1650
17255,100506575,476
17256,10225,4481
17257,79413,2187
17258,257068,2148
17259,90102,6624
17260,55347,2644
17261,29114,1576
17262,344805,2622
17263,79669,2307
17264,693152,98
17265,257144,3342
17266,285335,4123
17267,4345,2291
17268,100506591,706
17269,151888,3215
17270,64422,1242
17271,55032,2940
17272,100506621,3363
17273,151887,4525
17274,344807,1296
17275,131450,2397
17276,29083,1357
17277,25871,4861
17278,91653,4281
17279,55779,10539
17280,152185,5448
17281,54847,5002
17282,205717,13708
17283,100506638,1278
17284,80218,3576
17285,523,4549
17286,54762,4104
17287,254887,3778
17288,57577,3976
17289,79691,3996
17290,1814,1640
17291,7634,2948
17292,201633,2968
17293,693153,95
17294,26137,4694
17295,100131117,1689
17296,100506673,385
17297,2596,2104
17298,4045,9478
17299,100506708,548
17300,285194,2102
17301,100506724,1452
17302,152404,3863
17303,100506765,862
17304,152405,1814
17305,7348,2058
17306,8702,2344
17307,57514,8079
17308,55254,2957
17309,56983,3676
17310,51300,1596
17311,941,2757
17312,141,3439
17313,51365,1753
17314,64091,1644
17315,10063,423
17316,89876,4433
17317,8856,4560
17318,2932,7120
17319,100506784,782
17320,165829,4193
17321,116064,7683
17322,100130701,1041
17323,11167,3840
17324,406975,62
17325,4710,1560
17326,3081,2010
17327,285282,3883
17328,2960,3033
17329,9515,9365
17330,10721,8780
17331,503582,5065
17332,51725,5722
17333,3059,2033
17334,2804,11185
17335,9657,2594
17336,55840,1020
17337,6565,5523
17338,286676,2659
17339,942,2851
17340,846,5011
17341,1475,828
17342,131076,718
17343,26355,838
17344,54554,4183
17345,3836,7012
17346,83666,7978
17347,151636,5768
17348,165631,2793
17349,54625,7708
17350,79663,1936
17351,84925,3337
17352,100129550,5904
17353,54437,4707
17354,10954,1862
17355,26984,3417
17356,111,3842
17357,201562,1187
17358,100506826,759
17359,4638,8183
17360,64770,4187
17361,54763,1104
17362,8997,14723
17363,100506841,1081
17364,7372,6837
17365,100422864,78
17366,100506857,753
17367,3693,3372
17368,56667,2861
17369,57493,9156
17370,84561,3510
17371,7707,9543
17372,8723,2524
17373,114885,4638
17374,100302204,149
17375,100131679,2598
17376,100125556,2041
17377,200810,805
17378,152015,1001
17379,54946,2887
17380,10840,3125
17381,644662,741
17382,28999,2525
17383,100506907,453
17384,348807,2086
17385,79364,13739
17386,131669,3445
17387,166012,1739
17388,152065,947
17389,645840,1134
17390,114112,2919
17391,255330,876
17392,84303,946
17393,100132481,1299
17394,5361,9066
17395,285311,1737
17396,131601,2185
17397,4171,3435
17398,50512,2171
17399,80325,2022
17400,11343,4739
17401,166348,5268
17402,29927,3636
17403,8607,1768
17404,60678,2216
17405,100302200,94
17406,165721,2468
17407,285224,1798
17408,2624,3764
17409,100506995,2560
17410,90246,2761
17411,23434,2697
17412,6184,2341
17413,7879,2232
17414,653712,1104
17415,28976,2751
17416,57501,1715
17417,79825,2691
17418,2815,858
17419,339122,4447
17420,57461,1758
17421,7555,3384
17422,22820,3074
17423,56941,1859
17424,8971,1507
17425,339942,2193
17426,132241,2075
17427,677797,139
17428,90288,2154
17429,8930,2470
17430,55764,4171
17431,6010,2768
17432,132243,1067
17433,23129,6977
17434,23023,6724
17435,100507015,845
17436,100507032,3497
17437,7200,2009
17438,442092,1513
17439,644974,969
17440,729375,2116
17441,646300,9161
17442,256076,9226
17443,131873,8470
17444,30849,5039
17445,27032,5301
17446,100507107,1130
17447,28990,2662
17448,79858,3325
17449,152195,2364
17450,131870,6777
17451,11222,1733
17452,677836,137
17453,100507134,575
17454,131034,2576
17455,55,3818
17456,23317,7547
17457,84129,3556
17458,51554,2476
17459,79876,3256
17460,27031,5370
17461,348808,2490
17462,66000,3791
17463,8419,1626
17464,55573,4333
17465,11073,5346
17466,7018,2791
17467,100507182,2091
17468,58477,2827
17469,51560,5561
17470,80111,1668
17471,6578,4223
17472,100507210,646
17473,6259,2940
17474,51421,4984
17475,100507224,542
17476,25847,1842
17477,80254,6743
17478,339855,5704
17479,2047,4677
17480,5523,7281
17481,55167,4770
17482,5096,1876
17483,10274,5166
17484,100131035,896
17485,80723,2060
17486,100507239,1159
17487,4690,2057
17488,53833,2040
17489,8403,818
17490,100507274,625
17491,51208,3632
17492,199221,3909
17493,51146,1771
17494,51163,2690
17495,25852,5590
17496,347736,2133
17497,22808,4556
17498,83850,4447
17499,80321,2663
17500,55179,1661
17501,256374,591
17502,5291,3213
17503,668,2917
17504,401089,4075
17505,729627,2307
17506,389151,1896
17507,389152,2791
17508,60467,3518
17509,140464,531
17510,56945,1123
17511,9276,3202
17512,100507291,967
17513,5948,688
17514,5947,1954
17515,349565,1863
17516,64084,4882
17517,100507335,617
17518,287015,2554
17519,55186,4661
17520,92369,2409
17521,92370,3181
17522,253461,8386
17523,5922,2592
17524,646730,1037
17525,9616,1599
17526,131890,1746
17527,483,1853
17528,100507375,380
17529,7029,10141
17530,256356,10920
17531,54464,10092
17532,545,8251
17533,5357,4129
17534,7220,4069
17535,26577,2030
17536,100507389,1827
17537,344838,2106
17538,100289361,623
17539,23350,7464
17540,9435,3043
17541,285195,3627
17542,205428,4593
17543,5352,4060
17544,57088,3660
17545,440981,705
17546,57047,1265
17547,5359,2210
17548,389158,1969
17549,84107,4986
17550,7545,5231
17551,440982,2378
17552,100507447,2586
17553,100507461,391
17554,185,2571
17555,1360,1462
17556,1359,1686
17557,2992,2022
17558,6596,5351
17559,84343,4451
17560,1356,4666
17561,116441,3925
17562,4071,1691
17563,7104,1428
17564,25937,5367
17565,51122,3706
17566,389161,2476
17567,11342,2965
17568,5217,2106
17569,646903,1964
17570,653659,1706
17571,9819,3901
17572,27230,3172
17573,83939,3879
17574,51714,3490
17575,131831,2053
17576,6478,2620
17577,646951,1083
17578,7401,3180
17579,116933,2045
17580,116931,10349
17581,29909,1795
17582,9934,2834
17583,53836,1521
17584,53829,2769
17585,64805,1539
17586,285313,8787
17587,344752,1500
17588,201651,1289
17589,13,1606
17590,56670,1650
17591,401093,6656
17592,4154,6523
17593,645843,1293
17594,5028,3110
17595,5912,6237
17596,152118,580
17597,100507524,2598
17598,26084,5181
17599,170506,3611
17600,344758,2323
17601,4311,6032
17602,100507537,795
17603,23007,6536
17604,100507556,1585
17605,285315,1931
17606,9197,3811
17607,8833,2457
17608,7881,5316
17609,6747,3716
17610,100287227,2543
17611,25976,4532
17612,730091,3304
17613,647033,2751
17614,389170,4067
17615,339894,2016
17616,100498859,791
17617,57018,2625
17618,79674,5100
17619,5806,1938
17620,152078,2713
17621,6474,3223
17622,51319,1634
17623,4291,2322
17624,85476,3468
17625,56925,1116
17626,5918,1666
17627,100287290,1087
17628,64747,2362
17629,654502,1949
17630,29970,2106
17631,3592,1437
17632,730109,734
17633,401097,2578
17634,57560,4794
17635,10051,5387
17636,406949,98
17637,406951,81
17638,286827,3876
17639,100507647,880
17640,3840,3802
17641,677767,330
17642,80117,1289
17643,151742,3056
17644,8706,3641
17645,51068,2728
17646,165679,2306
17647,131149,1434
17648,647107,1519
17649,100302148,86
17650,100302198,110
